STUDY_ID	SAMPLE_ID	FERMT1	FERMT2	FERMT3
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5915-01	2.0462	-1.0027	-1.8318
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5916-01	0.8455	0.3348	0.6387
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6746-01	-2.3891	-1.6048	0.4241
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6747-01	0.2505	-0.0354	-0.6746
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6748-01	1.0952	1.1517	0.3674
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6751-01	-0.0919	0.104	-0.7546
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4743-01	-1.8087	-0.1336	-0.7202
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4744-01	-0.6523	-1.4241	0.108
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4746-01	-0.5856	-1.1848	2.8174
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4747-01	1.5428	-0.0474	-0.4585
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4748-01	0.9242	0.4921	0.4416
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4750-01	-0.2955	-0.7758	-0.6092
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4751-01	-0.5719	0.7682	0.3932
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4752-01	0.6418	0.34	0.1748
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5341-01	-0.022	1.4153	0.049
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5344-01	-0.4595	0.9038	-0.4587
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5348-01	-1.2879	1.295	1.0295
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5349-01	-0.6455	1.1224	0.6925
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5860-01	-0.8337	1.7202	0.1895
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5861-01	-0.2586	-0.4713	-1.6606
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5862-01	-0.1013	0.167	-0.8481
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5863-01	-0.5225	0.5327	1.5006
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5864-01	0.9384	-0.4009	0.9616
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5868-01	0.4495	0.4036	-1.037
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6161-01	0.0161	0.3771	0.4942
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6162-01	-0.7608	2.1282	1.1235
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6163-01	1.6767	0.4408	0.4969
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6164-01	0.3559	0.0447	-0.729
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6165-01	1.4378	0.6735	0.1496
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6166-01	0.7644	0.1481	-1.9631
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6167-01	-1.1936	3.197	0.6509
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6168-01	-0.8771	1.6729	0.5777
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6169-01	-0.4291	1.459	0.6865
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6170-01	-0.3027	-0.0362	-0.2149
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6171-01	-1.509	-0.223	0.0724
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6172-01	0.7844	0.407	0.209
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6674-01	-0.7228	0.2055	-0.0047
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6675-01	-0.5988	-0.3529	-0.9479
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6676-01	-0.8511	0.2799	-1.1334
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6677-01	0.7686	0.1581	-0.3656
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6678-01	0.5818	-0.2342	-0.896
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6679-01	-0.1653	0.8895	0.1778
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6680-01	0.3285	0.3926	1.5006
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5537-01	0.3746	0.0804	-0.7119
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5538-01	0.1584	0.7107	0.9014
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5539-01	-0.0401	0.6096	2.168
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5540-01	-0.5195	0.2712	-1.4826
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5541-01	-0.3099	0.1757	0.569
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6529-01	1.1331	1.0882	1.0818
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6530-01	-0.1272	-1.0901	1.7657
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6531-01	0.0783	-0.0989	0.3811
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6532-01	0.7803	-1.0672	-1.7427
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6533-01	0.4937	-0.2257	-0.6371
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6534-01	-1.2595	1.6067	2.8033
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6535-01	0.3171	-0.5445	-0.0179
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6536-01	-0.1309	0.5731	0.1738
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6537-01	0.3271	-1.3145	-1.1552
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6538-01	-0.3947	-0.3136	0.0415
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6539-01	-0.4535	0.2168	0.2279
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6540-01	-1.318	-0.2066	-0.2174
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6541-01	0.342	1.1667	1.429
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6898-01	0.4725	0.866	0.3129
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6920-01	-0.1467	-0.044	0.111
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6922-01	1.4377	0.9569	-0.0035
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6923-01	-0.821	1.0627	-0.2667
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6924-01	0.0312	0.9626	0.7461
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6926-01	0.9121	1.304	0.4454
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6927-01	0.2942	0.4178	0.6153
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6928-01	-0.3604	0.7647	2.2308
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6929-01	0.0789	0.6145	0.2143
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6930-01	-0.8888	0.194	0.4368
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6931-01	-0.2896	0.2911	0.6049
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6932-01	0.3202	0.383	0.3556
coadread_tcga_pan_can_atlas_2018	TCGA-D5-7000-01	0.7019	0.5363	-0.1386
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0X9-01	1.5944	-0.5953	0.3858
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0XD-01	0.4263	-0.5242	-1.3014
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0XF-01	-1.5087	-0.3613	-0.806
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D0-01	-0.7885	-2.2177	-1.9986
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D4-01	-2.0364	-1.9396	-0.5108
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D6-01	-1.4495	0.086	-3.0641
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D7-01	-0.883	-0.7102	-0.9819
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D8-01	0.8277	-1.2758	-1.532
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D9-01	-0.1781	-0.7701	-1.4797
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1DA-01	-0.161	-1.5579	-1.0651
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1DB-01	0.683	-1.5792	-0.9143
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HA-01	-0.8712	-2.5991	-1.4759
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HB-01	-0.7814	-1.1184	-1.5087
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A280-01	-1.3005	-1.0368	-1.1673
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A282-01	0.6627	-0.0415	0.0292
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A285-01	0.1287	0.5675	0.395
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A288-01	0.7898	-1.5478	1.1198
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28A-01	-1.0104	0.0914	-0.7129
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28C-01	0.834	-1.1764	2.7519
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28E-01	-0.5845	-2.1995	-1.6139
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28F-01	0.7288	-1.1007	-1.1527
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28G-01	-0.2307	-0.96	1.1474
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28H-01	0.1008	-1.0439	-1.5689
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28K-01	-1.9087	-1.1233	-0.88
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28M-01	1.2709	-1.9416	-2.1428
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6459-01	0.5566	1.7564	-0.1578
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6460-01	0.6871	1.5535	0.9531
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6461-01	0.2074	0.7543	0.43
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6463-01	-0.3758	1.1391	-0.3724
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6569-01	-0.683	1.5609	0.8665
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6570-01	0.0105	0.5579	1.4445
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6703-01	-1.1469	1.796	2.0961
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6704-01	-2.3424	1.9239	0.9509
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6805-01	-0.2419	1.8236	0.4928
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6806-01	-0.6267	-0.1091	0.3725
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6807-01	0.9023	1.6208	0.6899
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6808-01	-0.5413	-0.8226	-0.5828
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6809-01	-1.0391	1.3684	0.5083
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6854-01	-0.6522	0.586	-0.2912
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6855-01	0.5131	1.4706	0.5623
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6856-01	-0.2509	-0.3239	1.2284
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6293-01	0.194	0.0807	0.1963
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6294-01	1.5022	-0.4764	-1.0395
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6295-01	-1.6654	-0.8989	0.5064
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6297-01	1.0776	1.1716	0.1372
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6298-01	-1.0936	-0.1176	-1.7619
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6299-01	-0.3548	0.1308	0.674
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6302-01	-2.3215	3.1229	0.4421
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6303-01	0.748	0.4785	-0.0653
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6304-01	-0.432	-2.8656	-0.3176
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6306-01	-0.7265	-2.8006	-1.012
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6307-01	0.4051	-1.6493	-1.3425
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6309-01	0.1732	-0.693	-0.4562
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6311-01	0.9673	0.481	0.4704
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6315-01	-0.9654	-1.0046	-0.8991
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6317-01	1.1243	-2.1048	-2.3246
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6320-01	-1.2158	-1.8693	1.0255
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6321-01	-0.7084	-1.5212	-0.2473
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6322-01	-1.0527	0.0705	0.7165
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6323-01	0.6628	-1.4404	1.4104
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6586-01	-1.1935	-2.3068	-0.0326
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6588-01	-1.0535	-0.3578	-0.2479
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6626-01	0.925	-1.4847	-1.5903
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6627-01	0.5926	1.686	0.5487
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6628-01	-0.8264	-0.3651	1.0853
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50T-01	1.3492	-1.0059	-1.7628
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50U-01	1.6192	-0.2386	-0.3391
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50V-01	-1.0117	0.2796	0.9726
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A5IV-01	-0.5505	-0.3928	1.3289
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GA-01	-0.6369	-0.2473	-0.4011
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GB-01	-0.429	-1.0317	-0.4968
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GC-01	-0.3988	0.5124	0.4046
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F7-01	0.5901	-1.0893	-1.7909
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F8-01	-0.0219	0.865	-0.2396
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YV-01	0.3801	-0.6587	0.3334
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YW-01	0.254	-0.0762	0.2076
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YX-01	1.033	-1.5444	-1.0688
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z1-01	1.0089	0.7155	1.0031
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z2-01	0.2222	-1.417	0.447
coadread_tcga_pan_can_atlas_2018	TCGA-QL-A97D-01	0.4091	-1.0438	-0.152
coadread_tcga_pan_can_atlas_2018	TCGA-RU-A8FL-01	-1.7883	-2.9957	-2.2606
coadread_tcga_pan_can_atlas_2018	TCGA-SS-A7HO-01	-1.0141	-0.6334	-1.1772
coadread_tcga_pan_can_atlas_2018	TCGA-T9-A92H-01	0.8216	-1.2665	-1.521
coadread_tcga_pan_can_atlas_2018	TCGA-WS-AB45-01	-3.8072	2.5017	1.5113
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AAT5-01	-0.8795	-1.0194	-1.6189
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AATA-01	-1.1441	0.633	-0.5311
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-8693-01	0.1481	-0.3194	-0.1669
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4BB-01	-1.3932	0.2352	0.8311
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4XK-01	0.5024	1.382	1.6269
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HN-01	-1.0603	0.746	1.157
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HO-01	-0.9066	0.0436	-0.6501
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7DS-01	-0.2649	0.3552	-1.101
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7Q1-01	0.0483	-0.371	-0.9051
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A82F-01	0.0112	0.533	-0.6947
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A86F-01	-0.5754	0.2707	-0.7218
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8041-01	2.0377	1.9263	2.2335
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8042-01	-0.7633	-2.1403	-0.256
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8043-01	-1.0021	0.8937	0.268
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8046-01	-1.3932	0.6761	-0.6028
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8047-01	-1.3932	-2.7289	-0.7281
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8061-01	0.6457	-0.7436	0.5731
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8062-01	0.1857	0.029	0.4933
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CQ-01	-0.9443	-0.6487	-0.9379
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CR-01	-0.9177	-0.1517	-0.7809
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CW-01	-0.7907	-1.3732	-0.411
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CX-01	-1.3932	-0.6598	-0.9254
dlbc_tcga_pan_can_atlas_2018	TCGA-FM-8000-01	-0.0449	0.1833	-0.0161
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6324-01	0.5423	-0.4547	0.0055
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6325-01	1.1661	-0.9934	0.6648
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6326-01	0.6951	-1.1689	1.0963
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6906-01	-0.6289	0.5422	0.4464
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6907-01	-1.3932	-1.5872	1.7622
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6909-01	-1.3932	-1.7072	0.401
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6914-01	-0.121	0.2575	-0.6145
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7351-01	-0.8903	-0.5968	0.9009
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7353-01	-1.016	0.7029	1.0722
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D4-01	-0.9576	1.3058	-2.1507
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D5-01	-0.7819	1.6549	0.1186
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D6-01	-1.3932	-0.7429	-0.7886
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D9-01	-0.3516	0.8504	-0.4489
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TQ-01	-1.3932	-0.9211	0.1471
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TT-01	-0.2214	-0.1726	-1.9658
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TU-01	-1.3932	0.7964	-1.3324
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TV-01	2.2842	0.0105	0.3054
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TW-01	-0.8933	1.1766	-0.4573
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TX-01	-0.4122	0.7802	-1.4479
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TY-01	-0.8363	-1.3107	-0.3227
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TZ-01	3.1804	-0.053	1.9342
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U3-01	-0.8801	0.6244	-0.4386
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U4-01	0.3439	1.1693	-0.4853
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A68N-01	0.8799	-0.2028	-0.3914
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A6JB-01	0.1776	1.4329	1.5112
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-AAAT-01	0.938	-0.1495	0.5283
dlbc_tcga_pan_can_atlas_2018	TCGA-VB-A8QN-01	1.474	0.6194	1.6647
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GF-01	-0.6261	-0.1781	0.0053
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GH-01	0.2433	-0.3988	0.2109
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GI-01	0.2751	-0.4631	0.2962
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GJ-01	-0.5385	-0.5745	1.6759
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GK-01	-0.8417	0.9388	0.7976
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GL-01	-0.6433	0.4897	1.326
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GM-01	-0.7657	0.1626	0.1598
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GN-01	0.1253	0.2718	-0.3358
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GO-01	-1.1869	-0.0776	-1.505
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GQ-01	-0.7077	1.2617	-1.9163
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GR-01	0.3445	-0.0413	0.9969
esca_tcga_pan_can_atlas_2018	TCGA-IC-A6RE-01	0.286	0.3456	0.7277
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3I8-01	-0.5817	0.8009	-1.6717
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3QL-01	0.3903	0.186	-1.9027
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3Y9-01	0.8858	0.6594	0.4773
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YA-01	-0.7798	1.7989	1.1288
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YB-01	0.692	1.2392	0.2223
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YC-01	-0.4845	0.1552	1.4234
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4P3-01	0.0438	-0.2257	0.8125
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4QS-01	-0.2327	-1.2378	0.2105
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4QT-01	-7.7888	0.2811	3.0329
esca_tcga_pan_can_atlas_2018	TCGA-IG-A50L-01	1.1897	0.9377	-0.1666
esca_tcga_pan_can_atlas_2018	TCGA-IG-A51D-01	-0.3075	0.158	0.1032
esca_tcga_pan_can_atlas_2018	TCGA-IG-A5B8-01	-0.0453	-0.6804	-1.1697
esca_tcga_pan_can_atlas_2018	TCGA-IG-A5S3-01	-0.5719	0.363	-0.7917
esca_tcga_pan_can_atlas_2018	TCGA-IG-A625-01	-0.4982	-0.0683	-0.5177
esca_tcga_pan_can_atlas_2018	TCGA-IG-A6QS-01	-1.0592	0.4623	-0.0726
esca_tcga_pan_can_atlas_2018	TCGA-IG-A7DP-01	-1.0942	0.9217	2.303
esca_tcga_pan_can_atlas_2018	TCGA-IG-A8O2-01	-1.0257	-0.2513	-0.2014
esca_tcga_pan_can_atlas_2018	TCGA-IG-A97H-01	1.0233	-1.359	0.1534
esca_tcga_pan_can_atlas_2018	TCGA-IG-A97I-01	-0.2505	0.2566	-0.4378
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6F8-01	1.0887	-1.2324	1.5332
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FA-01	-0.9336	-1.7862	-1.5783
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FB-01	0.4158	-0.3933	-0.5641
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FD-01	-0.4333	-0.4349	-0.5299
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FE-01	-1.1435	0.9514	0.9316
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FG-01	0.0882	-1.7917	-2.0197
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FH-01	-0.5748	-2.1922	-1.4702
esca_tcga_pan_can_atlas_2018	TCGA-JY-A938-01	-0.1446	-0.3271	0.8574
esca_tcga_pan_can_atlas_2018	TCGA-JY-A939-01	-0.2638	0.5925	1.0668
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93C-01	0.0012	-0.2467	0.0626
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93D-01	-0.7952	1.504	1.2225
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93E-01	-0.4839	0.7011	0.9002
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93F-01	-0.4655	-1.5223	-2.3734
esca_tcga_pan_can_atlas_2018	TCGA-KH-A6WC-01	0.1493	-1.1831	-0.8925
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43C-01	-1.1919	1.1541	1.8004
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43E-01	0.7415	-0.9921	0.9186
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43H-01	0.1206	0.4146	-0.5228
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43I-01	-0.4062	-1.3266	0.0767
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43J-01	0.6174	1.5781	-0.5202
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43M-01	-0.1839	0.035	1.1886
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OE-01	0.8961	-0.1094	-0.0462
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OF-01	-0.7553	0.4868	0.0477
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OG-01	2.5031	-0.4594	0.2352
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OH-01	0.7955	-1.2464	-1.2475
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OI-01	0.0554	-1.4935	0.427
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OJ-01	0.5566	-0.9399	2.2816
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OM-01	0.7112	-0.4199	-1.2412
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4ON-01	1.0685	-0.5223	0.3085
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OO-01	-1.1828	0.7784	0.7672
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OP-01	0.5311	0.0687	0.9573
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OQ-01	0.3038	0.4703	0.3293
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OR-01	0.3369	-0.5032	-0.3649
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OS-01	-0.4152	1.0832	1.2093
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OT-01	-0.8327	0.7944	0.1885
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OU-01	-1.0141	0.2782	0.8101
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OW-01	0.8825	-0.4017	0.4186
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OX-01	0.8214	-0.7769	0.0197
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88S-01	-0.745	1.9236	0.1534
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88V-01	0.3474	-0.9696	-0.929
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88W-01	0.097	-1.2005	-1.286
